State_FIPS,time_m,cpi
16,134.0,0.25210267
16,135.0,0.25273296
16,136.0,0.25399345
16,137.0,0.25588423
16,138.0,0.2565145
16,139.0,0.25714475
16,140.0,0.25714475
16,141.0,0.25777498
16,142.0,0.25777498
16,143.0,0.2590355
16,144.0,0.2590355
16,145.0,0.26029602
16,146.0,0.26092628
16,147.0,0.26155654
16,148.0,0.2621868
16,149.0,0.26281705
16,150.0,0.26407757
16,151.0,0.2647078
16,152.0,0.2653381
16,153.0,0.2665986
16,154.0,0.26722884
16,155.0,0.2678591
16,156.0,0.26848936
16,157.0,0.2703801
16,158.0,0.27290115
16,159.0,0.27479193
16,160.0,0.2766827
16,161.0,0.27857345
16,162.0,0.27920374
16,165.0,0.2873971
16,168.0,0.29369962
16,171.0,0.30252323
16,174.0,0.31134683
16,177.0,0.32206118
16,180.0,0.32836375
17,-216.0,0.09895031
17,-213.0,0.10147133
17,-210.0,0.103362106
17,-207.0,0.10525288
17,-204.0,0.10651338
17,-201.0,0.10966467
17,-200.0,0.11029493
17,-199.0,0.11029493
17,-198.0,0.10966467
17,-197.0,0.10903441
17,-196.0,0.10966467
17,-195.0,0.10966467
17,-194.0,0.10966467
17,-193.0,0.10966467
17,-192.0,0.10966467
17,-191.0,0.10966467
17,-190.0,0.10966467
17,-189.0,0.11029493
17,-188.0,0.11029493
17,-187.0,0.11092518
17,-186.0,0.11155544
17,-185.0,0.11155544
17,-184.0,0.11155544
17,-183.0,0.11155544
17,-182.0,0.11155544
17,-181.0,0.1121857
17,-180.0,0.1121857
17,-179.0,0.1121857
17,-178.0,0.1121857
17,-177.0,0.1121857
17,-176.0,0.11281595
17,-175.0,0.114076465
17,-174.0,0.114076465
17,-173.0,0.114076465
17,-172.0,0.114076465
17,-171.0,0.114076465
17,-170.0,0.114076465
17,-169.0,0.114706725
17,-168.0,0.114706725
17,-167.0,0.114076465
17,-166.0,0.11533698
17,-165.0,0.11596724
17,-164.0,0.116597496
17,-163.0,0.11785801
17,-162.0,0.12479083
17,-161.0,0.12731186
17,-160.0,0.12857237
17,-159.0,0.1310934
17,-158.0,0.13424468
17,-157.0,0.1355052
17,-156.0,0.1355052
17,-155.0,0.1355052
17,-154.0,0.13802622
17,-153.0,0.13802622
17,-152.0,0.13802622
17,-151.0,0.13865647
17,-150.0,0.13991699
17,-149.0,0.14180776
17,-148.0,0.14495905
17,-147.0,0.14495905
17,-146.0,0.14558929
17,-145.0,0.14748007
17,-144.0,0.14937085
17,-141.0,0.15000111
17,-138.0,0.15378264
17,-135.0,0.15378264
17,-132.0,0.15126161
17,-129.0,0.15063137
17,-126.0,0.14937085
17,-123.0,0.14937085
17,-120.0,0.14811033
17,-117.0,0.14874059
17,-114.0,0.15189187
17,-111.0,0.15504315
17,-108.0,0.1600852
17,-105.0,0.16260624
17,-102.0,0.1632365
17,-99.0,0.16512726
17,-96.0,0.16701803
17,-93.0,0.16638777
17,-90.0,0.16827855
17,-87.0,0.16827855
17,-84.0,0.16764829
17,-81.0,0.16764829
17,-80.0,0.16827855
17,-79.0,0.1689088
17,-78.0,0.1689088
17,-77.0,0.16953906
17,-76.0,0.16953906
17,-75.0,0.17016931
17,-74.0,0.16953906
17,-72.0,0.16953906
17,-69.0,0.1689088
17,-68.0,0.16953906
17,-67.0,0.16953906
17,-66.0,0.16953906
17,-65.0,0.16953906
17,-64.0,0.1689088
17,-63.0,0.1689088
17,-62.0,0.1689088
17,-60.0,0.16827855
17,-57.0,0.16827855
17,-56.0,0.16827855
17,-55.0,0.16827855
17,-54.0,0.1689088
17,-53.0,0.1689088
17,-52.0,0.16953906
17,-51.0,0.16953906
17,-50.0,0.16953906
17,-48.0,0.1689088
17,-45.0,0.16953906
17,-44.0,0.17016931
17,-43.0,0.17142983
17,-42.0,0.17269035
17,-41.0,0.17206009
17,-40.0,0.17269035
17,-39.0,0.17332059
17,-38.0,0.17332059
17,-36.0,0.17395085
17,-33.0,0.17584163
17,-32.0,0.17647187
17,-31.0,0.17710213
17,-30.0,0.17836265
17,-29.0,0.17836265
17,-28.0,0.17836265
17,-27.0,0.17836265
17,-26.0,0.17899291
17,-24.0,0.18025342
17,-21.0,0.1821442
17,-20.0,0.1821442
17,-19.0,0.1821442
17,-18.0,0.18277445
17,-17.0,0.1821442
17,-16.0,0.1821442
17,-15.0,0.1821442
17,-14.0,0.18277445
17,-13.0,0.1821442
17,-12.0,0.18277445
17,-9.0,0.18277445
17,-7.0,0.1834047
17,-6.0,0.18403496
17,-5.0,0.18403496
17,-4.0,0.18466522
17,-3.0,0.18529548
17,-2.0,0.18529548
17,-1.0,0.18529548
17,0.0,0.18466522
17,3.0,0.18592574
17,4.0,0.18592574
17,5.0,0.186556
17,6.0,0.186556
17,7.0,0.186556
17,8.0,0.186556
17,9.0,0.1878165
17,10.0,0.1878165
17,12.0,0.1878165
17,15.0,0.1878165
17,16.0,0.1878165
17,17.0,0.1878165
17,18.0,0.18907702
17,19.0,0.18844676
17,20.0,0.18907702
17,21.0,0.18907702
17,22.0,0.18907702
17,24.0,0.18907702
17,27.0,0.19033752
17,28.0,0.19033752
17,29.0,0.19033752
17,30.0,0.19096778
17,31.0,0.19096778
17,32.0,0.19159804
17,33.0,0.19159804
17,34.0,0.19159804
17,35.0,0.19159804
17,36.0,0.19159804
17,37.0,0.19159804
17,38.0,0.1922283
17,39.0,0.1922283
17,40.0,0.1922283
17,41.0,0.19285856
17,42.0,0.19348882
17,43.0,0.19348882
17,44.0,0.19348882
17,45.0,0.19411907
17,46.0,0.19411907
17,47.0,0.19474933
17,48.0,0.19474933
17,49.0,0.19474933
17,50.0,0.19474933
17,51.0,0.19474933
17,52.0,0.19474933
17,53.0,0.19537959
17,54.0,0.19600983
17,55.0,0.19537959
17,56.0,0.19600983
17,57.0,0.19600983
17,58.0,0.1966401
17,59.0,0.1966401
17,60.0,0.1966401
17,61.0,0.1966401
17,62.0,0.19727035
17,63.0,0.19790062
17,64.0,0.19790062
17,65.0,0.19916111
17,66.0,0.19916111
17,67.0,0.19916111
17,68.0,0.19916111
17,69.0,0.19979139
17,70.0,0.19979139
17,71.0,0.20042163
17,72.0,0.20042163
17,73.0,0.20168215
17,74.0,0.20231241
17,75.0,0.20357293
17,76.0,0.20357293
17,77.0,0.20420317
17,78.0,0.20483345
17,79.0,0.20609394
17,80.0,0.20609394
17,81.0,0.20735446
17,82.0,0.20735446
17,83.0,0.20735446
17,84.0,0.20735446
17,85.0,0.20735446
17,86.0,0.20798472
17,87.0,0.20861498
17,88.0,0.20924523
17,89.0,0.20987548
17,90.0,0.21050575
17,91.0,0.211136
17,92.0,0.21176624
17,93.0,0.21239652
17,96.0,0.21491754
17,97.0,0.2155478
17,98.0,0.21617806
17,99.0,0.2168083
17,100.0,0.21743858
17,101.0,0.21869907
17,102.0,0.21995959
17,103.0,0.22058986
17,104.0,0.2212201
17,105.0,0.22248062
17,106.0,0.22311088
17,107.0,0.22374113
17,108.0,0.2243714
17,109.0,0.2256319
17,110.0,0.22752269
17,111.0,0.22878319
17,112.0,0.22941345
17,113.0,0.23067395
17,114.0,0.23193447
17,115.0,0.23319499
17,116.0,0.23382524
17,117.0,0.23508576
17,118.0,0.23634627
17,119.0,0.23760678
17,120.0,0.23823702
17,123.0,0.24264884
17,124.0,0.2432791
17,125.0,0.2445396
17,126.0,0.24580012
17,127.0,0.24580012
17,128.0,0.24706064
17,129.0,0.24832116
17,130.0,0.24958166
17,131.0,0.25084215
17,132.0,0.25084215
17,133.0,0.25147244
17,134.0,0.25210267
17,135.0,0.25273296
17,136.0,0.25399345
17,137.0,0.25588423
17,138.0,0.2565145
17,139.0,0.25714475
17,140.0,0.25714475
17,141.0,0.25777498
17,142.0,0.25777498
17,143.0,0.2590355
17,144.0,0.2590355
17,145.0,0.26029602
17,146.0,0.26092628
17,147.0,0.26155654
17,148.0,0.2621868
17,149.0,0.26281705
17,150.0,0.26407757
17,151.0,0.2647078
17,152.0,0.2653381
17,153.0,0.2665986
17,154.0,0.26722884
17,155.0,0.2678591
17,156.0,0.26848936
17,157.0,0.2703801
17,158.0,0.27290115
17,159.0,0.27479193
17,160.0,0.2766827
17,161.0,0.27857345
17,162.0,0.27920374
17,165.0,0.2873971
17,168.0,0.29369962
17,171.0,0.30252323
17,174.0,0.31134683
17,177.0,0.32206118
17,180.0,0.32836375
18,-216.0,0.09895031
18,-213.0,0.10147133
18,-210.0,0.103362106
18,-207.0,0.10525288
18,-204.0,0.10651338
18,-201.0,0.10966467
18,-200.0,0.11029493
18,-199.0,0.11029493
18,-198.0,0.10966467
18,-197.0,0.10903441
18,-196.0,0.10966467
18,-195.0,0.10966467
18,-194.0,0.10966467
18,-193.0,0.10966467
18,-192.0,0.10966467
18,-191.0,0.10966467
18,-190.0,0.10966467
18,-189.0,0.11029493
18,-188.0,0.11029493
18,-187.0,0.11092518
18,-186.0,0.11155544
18,-185.0,0.11155544
18,-184.0,0.11155544
18,-183.0,0.11155544
18,-182.0,0.11155544
18,-181.0,0.1121857
18,-180.0,0.1121857
18,-179.0,0.1121857
18,-178.0,0.1121857
18,-177.0,0.1121857
18,-176.0,0.11281595
18,-175.0,0.114076465
18,-174.0,0.114076465
18,-173.0,0.114076465
18,-172.0,0.114076465
18,-171.0,0.114076465
18,-170.0,0.114076465
18,-169.0,0.114706725
18,-168.0,0.114706725
18,-167.0,0.114076465
18,-166.0,0.11533698
18,-165.0,0.11596724
18,-164.0,0.116597496
18,-163.0,0.11785801
18,-162.0,0.12479083
18,-161.0,0.12731186
18,-160.0,0.12857237
18,-159.0,0.1310934
18,-158.0,0.13424468
18,-157.0,0.1355052
18,-156.0,0.1355052
18,-155.0,0.1355052
18,-154.0,0.13802622
18,-153.0,0.13802622
18,-152.0,0.13802622
18,-151.0,0.13865647
18,-150.0,0.13991699
18,-149.0,0.14180776
18,-148.0,0.14495905
18,-147.0,0.14495905
18,-146.0,0.14558929
18,-145.0,0.14748007
18,-144.0,0.14937085
18,-141.0,0.15000111
18,-138.0,0.15378264
18,-135.0,0.15378264
18,-132.0,0.15126161
18,-129.0,0.15063137
18,-126.0,0.14937085
18,-123.0,0.14937085
18,-120.0,0.14811033
18,-117.0,0.14874059
18,-114.0,0.15189187
18,-111.0,0.15504315
18,-108.0,0.1600852
18,-105.0,0.16260624
18,-102.0,0.1632365
18,-99.0,0.16512726
18,-96.0,0.16701803
18,-93.0,0.16638777
18,-90.0,0.16827855
18,-87.0,0.16827855
18,-84.0,0.16764829
18,-81.0,0.16764829
18,-80.0,0.16827855
18,-79.0,0.1689088
18,-78.0,0.1689088
18,-77.0,0.16953906
18,-76.0,0.16953906
18,-75.0,0.17016931
18,-74.0,0.16953906
18,-72.0,0.16953906
18,-69.0,0.1689088
18,-68.0,0.16953906
18,-67.0,0.16953906
18,-66.0,0.16953906
18,-65.0,0.16953906
18,-64.0,0.1689088
18,-63.0,0.1689088
18,-62.0,0.1689088
18,-60.0,0.16827855
18,-57.0,0.16827855
18,-56.0,0.16827855
18,-55.0,0.16827855
18,-54.0,0.1689088
18,-53.0,0.1689088
18,-52.0,0.16953906
18,-51.0,0.16953906
18,-50.0,0.16953906
18,-48.0,0.1689088
18,-45.0,0.16953906
18,-44.0,0.17016931
18,-43.0,0.17142983
18,-42.0,0.17269035
18,-41.0,0.17206009
18,-40.0,0.17269035
18,-39.0,0.17332059
18,-38.0,0.17332059
18,-36.0,0.17395085
18,-33.0,0.17584163
18,-32.0,0.17647187
18,-31.0,0.17710213
18,-30.0,0.17836265
18,-29.0,0.17836265
18,-28.0,0.17836265
18,-27.0,0.17836265
18,-26.0,0.17899291
18,-24.0,0.18025342
18,-21.0,0.1821442
18,-20.0,0.1821442
18,-19.0,0.1821442
18,-18.0,0.18277445
18,-17.0,0.1821442
18,-16.0,0.1821442
18,-15.0,0.1821442
18,-14.0,0.18277445
18,-13.0,0.1821442
18,-12.0,0.18277445
18,-9.0,0.18277445
18,-7.0,0.1834047
18,-6.0,0.18403496
18,-5.0,0.18403496
18,-4.0,0.18466522
18,-3.0,0.18529548
18,-2.0,0.18529548
18,-1.0,0.18529548
18,0.0,0.18466522
18,3.0,0.18592574
18,4.0,0.18592574
18,5.0,0.186556
18,6.0,0.186556
18,7.0,0.186556
18,8.0,0.186556
18,9.0,0.1878165
18,10.0,0.1878165
18,12.0,0.1878165
18,15.0,0.1878165
18,16.0,0.1878165
18,17.0,0.1878165
18,18.0,0.18907702
18,19.0,0.18844676
18,20.0,0.18907702
18,21.0,0.18907702
18,22.0,0.18907702
18,24.0,0.18907702
18,27.0,0.19033752
18,28.0,0.19033752
18,29.0,0.19033752
18,30.0,0.19096778
18,31.0,0.19096778
18,32.0,0.19159804
18,33.0,0.19159804
18,34.0,0.19159804
18,35.0,0.19159804
18,36.0,0.19159804
18,37.0,0.19159804
18,38.0,0.1922283
18,39.0,0.1922283
18,40.0,0.1922283
18,41.0,0.19285856
18,42.0,0.19348882
18,43.0,0.19348882
18,44.0,0.19348882
18,45.0,0.19411907
18,46.0,0.19411907
18,47.0,0.19474933
18,48.0,0.19474933
18,49.0,0.19474933
18,50.0,0.19474933
18,51.0,0.19474933
18,52.0,0.19474933
18,53.0,0.19537959
18,54.0,0.19600983
18,55.0,0.19537959
18,56.0,0.19600983
18,57.0,0.19600983
18,58.0,0.1966401
18,59.0,0.1966401
18,60.0,0.1966401
18,61.0,0.1966401
18,62.0,0.19727035
18,63.0,0.19790062
18,64.0,0.19790062
18,65.0,0.19916111
18,66.0,0.19916111
18,67.0,0.19916111
18,68.0,0.19916111
18,69.0,0.19979139
18,70.0,0.19979139
18,71.0,0.20042163
18,72.0,0.20042163
18,73.0,0.20168215
18,74.0,0.20231241
18,75.0,0.20357293
18,76.0,0.20357293
18,77.0,0.20420317
18,78.0,0.20483345
18,79.0,0.20609394
18,80.0,0.20609394
18,81.0,0.20735446
18,82.0,0.20735446
18,83.0,0.20735446
18,84.0,0.20735446
18,85.0,0.20735446
18,86.0,0.20798472
18,87.0,0.20861498
18,88.0,0.20924523
18,89.0,0.20987548
18,90.0,0.21050575
18,91.0,0.211136
18,92.0,0.21176624
18,93.0,0.21239652
18,96.0,0.21491754
18,97.0,0.2155478
18,98.0,0.21617806
18,99.0,0.2168083
18,100.0,0.21743858
18,101.0,0.21869907
18,102.0,0.21995959
18,103.0,0.22058986
18,104.0,0.2212201
18,105.0,0.22248062
18,106.0,0.22311088
18,107.0,0.22374113
18,108.0,0.2243714
18,109.0,0.2256319
18,110.0,0.22752269
18,111.0,0.22878319
18,112.0,0.22941345
18,113.0,0.23067395
18,114.0,0.23193447
18,115.0,0.23319499
18,116.0,0.23382524
18,117.0,0.23508576
18,118.0,0.23634627
18,119.0,0.23760678
18,120.0,0.23823702
18,123.0,0.24264884
18,124.0,0.2432791
18,125.0,0.2445396
18,126.0,0.24580012
18,127.0,0.24580012
18,128.0,0.24706064
18,129.0,0.24832116
18,130.0,0.24958166
18,131.0,0.25084215
18,132.0,0.25084215
18,133.0,0.25147244
18,134.0,0.25210267
18,135.0,0.25273296
18,136.0,0.25399345
18,137.0,0.25588423
18,138.0,0.2565145
18,139.0,0.25714475
18,140.0,0.25714475
18,141.0,0.25777498
18,142.0,0.25777498
18,143.0,0.2590355
18,144.0,0.2590355
18,145.0,0.26029602
18,146.0,0.26092628
18,147.0,0.26155654
18,148.0,0.2621868
18,149.0,0.26281705
18,150.0,0.26407757
18,151.0,0.2647078
18,152.0,0.2653381
18,153.0,0.2665986
18,154.0,0.26722884
18,155.0,0.2678591
18,156.0,0.26848936
18,157.0,0.2703801
18,158.0,0.27290115
18,159.0,0.27479193
18,160.0,0.2766827
18,161.0,0.27857345
18,162.0,0.27920374
18,165.0,0.2873971
18,168.0,0.29369962
18,171.0,0.30252323
18,174.0,0.31134683
18,177.0,0.32206118
18,180.0,0.32836375
19,-216.0,0.09895031
19,-213.0,0.10147133
19,-210.0,0.103362106
19,-207.0,0.10525288
19,-204.0,0.10651338
19,-201.0,0.10966467
19,-200.0,0.11029493
19,-199.0,0.11029493
19,-198.0,0.10966467
19,-197.0,0.10903441
19,-196.0,0.10966467
19,-195.0,0.10966467
19,-194.0,0.10966467
19,-193.0,0.10966467
19,-192.0,0.10966467
19,-191.0,0.10966467
19,-190.0,0.10966467
19,-189.0,0.11029493
19,-188.0,0.11029493
19,-187.0,0.11092518
19,-186.0,0.11155544
19,-185.0,0.11155544
19,-184.0,0.11155544
19,-183.0,0.11155544
19,-182.0,0.11155544
19,-181.0,0.1121857
19,-180.0,0.1121857
19,-179.0,0.1121857
19,-178.0,0.1121857
19,-177.0,0.1121857
19,-176.0,0.11281595
19,-175.0,0.114076465
19,-174.0,0.114076465
19,-173.0,0.114076465
19,-172.0,0.114076465
19,-171.0,0.114076465
19,-170.0,0.114076465
19,-169.0,0.114706725
19,-168.0,0.114706725
19,-167.0,0.114076465
19,-166.0,0.11533698
19,-165.0,0.11596724
19,-164.0,0.116597496
19,-163.0,0.11785801
19,-162.0,0.12479083
19,-161.0,0.12731186
19,-160.0,0.12857237
19,-159.0,0.1310934
19,-158.0,0.13424468
19,-157.0,0.1355052
19,-156.0,0.1355052
19,-155.0,0.1355052
19,-154.0,0.13802622
19,-153.0,0.13802622
19,-152.0,0.13802622
19,-151.0,0.13865647
19,-150.0,0.13991699
19,-149.0,0.14180776
19,-148.0,0.14495905
19,-147.0,0.14495905
19,-146.0,0.14558929
19,-145.0,0.14748007
19,-144.0,0.14937085
19,-141.0,0.15000111
19,-138.0,0.15378264
19,-135.0,0.15378264
19,-132.0,0.15126161
19,-129.0,0.15063137
19,-126.0,0.14937085
19,-123.0,0.14937085
19,-120.0,0.14811033
19,-117.0,0.14874059
19,-114.0,0.15189187
19,-111.0,0.15504315
19,-108.0,0.1600852
19,-105.0,0.16260624
19,-102.0,0.1632365
19,-99.0,0.16512726
19,-96.0,0.16701803
19,-93.0,0.16638777
19,-90.0,0.16827855
19,-87.0,0.16827855
19,-84.0,0.16764829
19,-81.0,0.16764829
19,-80.0,0.16827855
19,-79.0,0.1689088
19,-78.0,0.1689088
19,-77.0,0.16953906
19,-76.0,0.16953906
19,-75.0,0.17016931
19,-74.0,0.16953906
19,-72.0,0.16953906
19,-69.0,0.1689088
19,-68.0,0.16953906
19,-67.0,0.16953906
19,-66.0,0.16953906
19,-65.0,0.16953906
19,-64.0,0.1689088
19,-63.0,0.1689088
19,-62.0,0.1689088
19,-60.0,0.16827855
19,-57.0,0.16827855
19,-56.0,0.16827855
19,-55.0,0.16827855
19,-54.0,0.1689088
19,-53.0,0.1689088
19,-52.0,0.16953906
19,-51.0,0.16953906
19,-50.0,0.16953906
19,-48.0,0.1689088
19,-45.0,0.16953906
19,-44.0,0.17016931
19,-43.0,0.17142983
19,-42.0,0.17269035
19,-41.0,0.17206009
19,-40.0,0.17269035
19,-39.0,0.17332059
19,-38.0,0.17332059
19,-36.0,0.17395085
19,-33.0,0.17584163
19,-32.0,0.17647187
19,-31.0,0.17710213
19,-30.0,0.17836265
19,-29.0,0.17836265
19,-28.0,0.17836265
19,-27.0,0.17836265
19,-26.0,0.17899291
19,-24.0,0.18025342
19,-21.0,0.1821442
19,-20.0,0.1821442
19,-19.0,0.1821442
19,-18.0,0.18277445
19,-17.0,0.1821442
19,-16.0,0.1821442
19,-15.0,0.1821442
19,-14.0,0.18277445
19,-13.0,0.1821442
19,-12.0,0.18277445
19,-9.0,0.18277445
19,-7.0,0.1834047
19,-6.0,0.18403496
19,-5.0,0.18403496
19,-4.0,0.18466522
19,-3.0,0.18529548
19,-2.0,0.18529548
19,-1.0,0.18529548
19,0.0,0.18466522
19,3.0,0.18592574
19,4.0,0.18592574
19,5.0,0.186556
19,6.0,0.186556
19,7.0,0.186556
19,8.0,0.186556
19,9.0,0.1878165
19,10.0,0.1878165
19,12.0,0.1878165
19,15.0,0.1878165
19,16.0,0.1878165
19,17.0,0.1878165
19,18.0,0.18907702
19,19.0,0.18844676
19,20.0,0.18907702
19,21.0,0.18907702
19,22.0,0.18907702
19,24.0,0.18907702
19,27.0,0.19033752
19,28.0,0.19033752
19,29.0,0.19033752
19,30.0,0.19096778
19,31.0,0.19096778
19,32.0,0.19159804
19,33.0,0.19159804
19,34.0,0.19159804
19,35.0,0.19159804
19,36.0,0.19159804
19,37.0,0.19159804
19,38.0,0.1922283
19,39.0,0.1922283
19,40.0,0.1922283
19,41.0,0.19285856
19,42.0,0.19348882
19,43.0,0.19348882
19,44.0,0.19348882
19,45.0,0.19411907
19,46.0,0.19411907
19,47.0,0.19474933
19,48.0,0.19474933
19,49.0,0.19474933
19,50.0,0.19474933
19,51.0,0.19474933
19,52.0,0.19474933
19,53.0,0.19537959
19,54.0,0.19600983
19,55.0,0.19537959
19,56.0,0.19600983
19,57.0,0.19600983
19,58.0,0.1966401
19,59.0,0.1966401
19,60.0,0.1966401
19,61.0,0.1966401
19,62.0,0.19727035
19,63.0,0.19790062
19,64.0,0.19790062
19,65.0,0.19916111
19,66.0,0.19916111
19,67.0,0.19916111
19,68.0,0.19916111
19,69.0,0.19979139
19,70.0,0.19979139
19,71.0,0.20042163
19,72.0,0.20042163
19,73.0,0.20168215
19,74.0,0.20231241
19,75.0,0.20357293
19,76.0,0.20357293
19,77.0,0.20420317
19,78.0,0.20483345
19,79.0,0.20609394
19,80.0,0.20609394
19,81.0,0.20735446
19,82.0,0.20735446
19,83.0,0.20735446
19,84.0,0.20735446
19,85.0,0.20735446
19,86.0,0.20798472
19,87.0,0.20861498
19,88.0,0.20924523
19,89.0,0.20987548
19,90.0,0.21050575
19,91.0,0.211136
19,92.0,0.21176624
19,93.0,0.21239652
19,96.0,0.21491754
19,97.0,0.2155478
19,98.0,0.21617806
19,99.0,0.2168083
19,100.0,0.21743858
19,101.0,0.21869907
19,102.0,0.21995959
19,103.0,0.22058986
19,104.0,0.2212201
19,105.0,0.22248062
19,106.0,0.22311088
19,107.0,0.22374113
19,108.0,0.2243714
19,109.0,0.2256319
19,110.0,0.22752269
19,111.0,0.22878319
19,112.0,0.22941345
19,113.0,0.23067395
19,114.0,0.23193447
19,115.0,0.23319499
19,116.0,0.23382524
19,117.0,0.23508576
19,118.0,0.23634627
19,119.0,0.23760678
19,120.0,0.23823702
19,123.0,0.24264884
19,124.0,0.2432791
19,125.0,0.2445396
19,126.0,0.24580012
19,127.0,0.24580012
19,128.0,0.24706064
19,129.0,0.24832116
19,130.0,0.24958166
19,131.0,0.25084215
19,132.0,0.25084215
19,133.0,0.25147244
19,134.0,0.25210267
19,135.0,0.25273296
19,136.0,0.25399345
19,137.0,0.25588423
19,138.0,0.2565145
19,139.0,0.25714475
19,140.0,0.25714475
19,141.0,0.25777498
19,142.0,0.25777498
19,143.0,0.2590355
19,144.0,0.2590355
19,145.0,0.26029602
19,146.0,0.26092628
19,147.0,0.26155654
19,148.0,0.2621868
19,149.0,0.26281705
19,150.0,0.26407757
19,151.0,0.2647078
19,152.0,0.2653381
19,153.0,0.2665986
19,154.0,0.26722884
19,155.0,0.2678591
19,156.0,0.26848936
19,157.0,0.2703801
19,158.0,0.27290115
19,159.0,0.27479193
19,160.0,0.2766827
19,161.0,0.27857345
19,162.0,0.27920374
19,165.0,0.2873971
19,168.0,0.29369962
19,171.0,0.30252323
19,174.0,0.31134683
19,177.0,0.32206118
19,180.0,0.32836375
20,-216.0,0.09895031
20,-213.0,0.10147133
20,-210.0,0.103362106
20,-207.0,0.10525288
20,-204.0,0.10651338
20,-201.0,0.10966467
20,-200.0,0.11029493
20,-199.0,0.11029493
20,-198.0,0.10966467
20,-197.0,0.10903441
20,-196.0,0.10966467
20,-195.0,0.10966467
20,-194.0,0.10966467
20,-193.0,0.10966467
20,-192.0,0.10966467
20,-191.0,0.10966467
20,-190.0,0.10966467
20,-189.0,0.11029493
20,-188.0,0.11029493
20,-187.0,0.11092518
20,-186.0,0.11155544
20,-185.0,0.11155544
20,-184.0,0.11155544
20,-183.0,0.11155544
20,-182.0,0.11155544
20,-181.0,0.1121857
20,-180.0,0.1121857
20,-179.0,0.1121857
20,-178.0,0.1121857
20,-177.0,0.1121857
20,-176.0,0.11281595
20,-175.0,0.114076465
20,-174.0,0.114076465
20,-173.0,0.114076465
20,-172.0,0.114076465
20,-171.0,0.114076465
20,-170.0,0.114076465
20,-169.0,0.114706725
20,-168.0,0.114706725
20,-167.0,0.114076465
20,-166.0,0.11533698
20,-165.0,0.11596724
20,-164.0,0.116597496
20,-163.0,0.11785801
20,-162.0,0.12479083
20,-161.0,0.12731186
20,-160.0,0.12857237
20,-159.0,0.1310934
20,-158.0,0.13424468
20,-157.0,0.1355052
20,-156.0,0.1355052
20,-155.0,0.1355052
20,-154.0,0.13802622
20,-153.0,0.13802622
20,-152.0,0.13802622
20,-151.0,0.13865647
20,-150.0,0.13991699
20,-149.0,0.14180776
20,-148.0,0.14495905
20,-147.0,0.14495905
20,-146.0,0.14558929
20,-145.0,0.14748007
20,-144.0,0.14937085
20,-141.0,0.15000111
20,-138.0,0.15378264
20,-135.0,0.15378264
20,-132.0,0.15126161
20,-129.0,0.15063137
20,-126.0,0.14937085
20,-123.0,0.14937085
20,-120.0,0.14811033
20,-117.0,0.14874059
20,-114.0,0.15189187
20,-111.0,0.15504315
20,-108.0,0.1600852
20,-105.0,0.16260624
20,-102.0,0.1632365
20,-99.0,0.16512726
20,-96.0,0.16701803
20,-93.0,0.16638777
20,-90.0,0.16827855
20,-87.0,0.16827855
20,-84.0,0.16764829
20,-81.0,0.16764829
20,-80.0,0.16827855
20,-79.0,0.1689088
20,-78.0,0.1689088
20,-77.0,0.16953906
20,-76.0,0.16953906
20,-75.0,0.17016931
20,-74.0,0.16953906
20,-72.0,0.16953906
20,-69.0,0.1689088
20,-68.0,0.16953906
20,-67.0,0.16953906
20,-66.0,0.16953906
20,-65.0,0.16953906
20,-64.0,0.1689088
20,-63.0,0.1689088
20,-62.0,0.1689088
20,-60.0,0.16827855
20,-57.0,0.16827855
20,-56.0,0.16827855
20,-55.0,0.16827855
20,-54.0,0.1689088
20,-53.0,0.1689088
20,-52.0,0.16953906
20,-51.0,0.16953906
20,-50.0,0.16953906
20,-48.0,0.1689088
20,-45.0,0.16953906
20,-44.0,0.17016931
20,-43.0,0.17142983
20,-42.0,0.17269035
20,-41.0,0.17206009
20,-40.0,0.17269035
20,-39.0,0.17332059
20,-38.0,0.17332059
20,-36.0,0.17395085
20,-33.0,0.17584163
20,-32.0,0.17647187
20,-31.0,0.17710213
20,-30.0,0.17836265
20,-29.0,0.17836265
20,-28.0,0.17836265
20,-27.0,0.17836265
20,-26.0,0.17899291
20,-24.0,0.18025342
20,-21.0,0.1821442
20,-20.0,0.1821442
20,-19.0,0.1821442
20,-18.0,0.18277445
20,-17.0,0.1821442
20,-16.0,0.1821442
20,-15.0,0.1821442
20,-14.0,0.18277445
20,-13.0,0.1821442
20,-12.0,0.18277445
20,-9.0,0.18277445
20,-7.0,0.1834047
20,-6.0,0.18403496
20,-5.0,0.18403496
20,-4.0,0.18466522
20,-3.0,0.18529548
20,-2.0,0.18529548
20,-1.0,0.18529548
20,0.0,0.18466522
20,3.0,0.18592574
20,4.0,0.18592574
20,5.0,0.186556
20,6.0,0.186556
20,7.0,0.186556
20,8.0,0.186556
20,9.0,0.1878165
20,10.0,0.1878165
20,12.0,0.1878165
20,15.0,0.1878165
20,16.0,0.1878165
20,17.0,0.1878165
20,18.0,0.18907702
20,19.0,0.18844676
20,20.0,0.18907702
20,21.0,0.18907702
20,22.0,0.18907702
20,24.0,0.18907702
20,27.0,0.19033752
20,28.0,0.19033752
20,29.0,0.19033752
20,30.0,0.19096778
20,31.0,0.19096778
20,32.0,0.19159804
20,33.0,0.19159804
20,34.0,0.19159804
20,35.0,0.19159804
